;track_uri;danceability;energy;key;loudness;speechiness;acousticness;instrumentalness;valence;tempo
6470;0CYgZbbokj3yCycI7RhopE;0.654;0.826;6;-2.636;0.346;0.318;0.0;0.853;90.945
6471;6WuqJLVZcyJklg7lIozAO8;0.462;0.905;0;-3.825;0.0438;0.00066;0.0402;0.253;122.925
6472;4WIwGaszo8IRQyv20UQhuK;0.701;0.993;7;-3.957;0.0975;0.466;4.91e-06;0.878;138.0
6473;47ohYW8e7dxCYn9qbUMBCI;0.325;0.759;8;-7.146;0.053;0.395;0.000362;0.36;126.627
6474;2bL2gyO6kBdLkNSkxXNh6x;0.279;0.742;4;-6.46;0.0898;0.000185;0.0;0.328;189.868
6475;7rLdYuiloJL5a45nBoAlzR;0.47;0.9;1;-9.196;0.0446;0.0606;0.0;0.854;149.132
6476;639lNEj4fKiHA6uB5mF0ml;0.685;0.49;4;-13.625;0.0853;0.00327;0.876;0.702;127.861
6477;3oh6SCCeLuXhFpEyepla6G;0.906;0.382;10;-12.89;0.269;0.18;0.0;0.391;104.025
6478;7CQN84rMdkBzXJVsvefOM6;0.495;0.678;0;-4.627;0.0583;0.0918;0.0;0.475;166.105
6479;6jbyBV6qMQiY5wgkwdXJqZ;0.378;0.707;11;-4.675;0.0809;0.0499;0.0226;0.397;126.696
6480;4A9O9e4iTm4bYnOPSzWaGb;0.458;0.884;6;-4.679;0.0495;0.000468;0.483;0.25;132.814
6481;16nIdWPjwoNTkADzm6nwBb;0.557;0.836;9;-5.479;0.0735;0.00778;0.0;0.915;150.028
6482;6Xom58OOXk2SoU711L2IXO;0.804;0.674;5;-5.453;0.0333;0.294;1.18e-06;0.292;99.968
6483;0TwBtDAWpkpM3srywFVOV5;0.664;0.758;2;-6.583;0.21;0.00238;0.0;0.701;99.259
6484;4BH6AYJ1aIPPTk6l1oMIY7;0.382;0.735;7;-5.621;0.0341;0.261;0.0837;0.608;96.872
6485;5RIVoVdkDLEygELLCniZFr;0.821;0.759;8;-8.541;0.121;0.247;0.0;0.962;140.01
6486;0qOrLJBeP52NTMnNzawvLo;0.366;0.864;7;-4.142;0.0634;0.000688;0.0418;0.416;135.118
6487;1JCObJMygVuKLcvObmFzDW;0.526;0.384;5;-11.58;0.133;0.755;4.52e-05;0.153;129.919
6488;5BXGP4IsPuXSVNQYZLQCuD;0.535;0.657;1;-9.407;0.105;0.168;2.09e-06;0.3;84.918
6489;3NORT1j8JodIq57UaCJYfs;0.298;0.77;10;-6.234;0.0357;0.00188;0.056;0.336;146.18
6490;2HXixVqzzm9rEUIMAWzshl;0.611;0.882;9;-11.225;0.0538;0.0847;1.08e-06;0.605;117.932
6491;1U7IWLUAJCUMiB1SgAzs8i;0.446;0.895;0;-5.769;0.0472;8.62e-06;0.00327;0.565;78.044
6492;5iwz1NiezX7WWjnCgY5TH4;0.826;0.773;11;-4.218;0.0524;0.323;0.0;0.761;126.899
6493;2RZWdE8kYPlCAcRUYDeuLC;0.564;0.865;2;-7.384;0.121;0.000583;0.0;0.726;183.052
6494;36CSkVHmTL57AoVP41edqI;0.614;0.438;0;-8.413;0.0505;0.921;0.9;0.47;135.719
6495;5CZNuQZszsDSa0VX7kpFsV;0.573;0.956;6;-4.63;0.0799;9.3e-06;0.0;0.754;129.955
6496;0yfPXnLqa88Ge8V3d7MI1f;0.233;0.978;9;-5.064;0.133;0.000426;0.818;0.4;165.017
6497;39SHjPPvNVW2H9rSsGGOPD;0.62;0.496;0;-8.795;0.0277;0.00137;0.135;0.0901;102.997
6498;2UWHLeOOB7bDuVgfVdYMCt;0.689;0.713;11;-4.34;0.0398;0.505;0.0;0.922;155.04
6499;7H8zey5My6uNdD2TxeCb9F;0.522;0.707;5;-7.113;0.0354;0.24;2.04e-05;0.572;76.05
6500;0EbnUc05YEKhZRKgbrZWpq;0.54;0.773;2;-3.627;0.0288;0.0315;0.0;0.381;130.952
6501;4QfDbynOuMpbSl0jOWWXbS;0.506;0.636;4;-7.45;0.0627;0.0406;2.13e-06;0.404;122.026
6502;5mMeC2fFmVURwzB91NSNfQ;0.533;0.857;3;-3.36;0.0419;0.0707;0.000701;0.606;121.979
6503;7uHO4AmKtyGa5v5fsElGoC;0.567;0.943;6;-7.992;0.0387;0.0312;0.0965;0.965;128.207
6504;5hAhn5Qp7PKiPRefU2YW8U;0.698;0.67;9;-6.855;0.0819;0.00128;0.026;0.744;124.956
6505;1FsavsOprbAOp6bQoI2JmP;0.453;0.729;0;-6.542;0.0395;0.105;0.00452;0.175;135.934
6506;3zUwwYcmob803s2Bkck8GY;0.54;0.967;1;-4.174;0.162;0.00796;0.0;0.293;136.896
6507;4yljTfyZLZ8CVQDe7KhRqi;0.773;0.63;9;-10.982;0.0715;0.169;0.0;0.641;99.956
6508;1igW25R8lnb5ze9GWbuVsl;0.348;0.432;8;-9.553;0.0388;0.819;0.0856;0.141;82.911
6523;47y8hRlWLEJ4VafE6LMjEZ;0.584;0.802;2;-8.03;0.0784;0.149;0.0;0.835;114.172
6524;4YUAcUPZzIZPO47NA3P5ZJ;0.554;0.918;8;-6.172;0.107;2.86e-05;0.704;0.27;120.05
6525;57aTJPxEkopY6WepIcHg2F;0.804;0.581;1;-10.642;0.0672;0.00929;0.141;0.581;122.942
6526;5M9jOReAKGZ2AttVefFjTY;0.575;0.831;0;-5.972;0.0356;0.00406;0.000449;0.377;127.991
6527;2UX8moWR8EvEr2DKitSpmu;0.451;0.947;4;-4.115;0.0725;7.01e-05;6.1e-05;0.815;156.18
6528;0EdYGWGB9PfKIm5MU0Mk6x;0.518;0.838;1;-5.4;0.0999;0.0247;0.0;0.688;160.017
6529;7vFVEaeE7M9ILNIjFViokg;0.833;0.7;0;-8.221;0.034;0.0584;0.0;0.945;143.03
6530;4z21jCYxdhnEfvgqGSKByQ;0.293;0.817;8;-5.432;0.0852;0.0401;3.4e-05;0.145;165.0
6531;4DWyAq9ExNPogDaduac3Ym;0.792;0.461;10;-11.706;0.243;0.729;0.326;0.409;174.402
6532;3xUsaaH6oCG1w8kD1oGhGW;0.532;0.832;11;-5.958;0.122;0.0986;9.22e-05;0.771;176.155
6533;668l1jLhA5t4nYsSIvdPf1;0.389;0.539;8;-14.537;0.0563;0.132;0.684;0.355;129.877
6534;1xNcBAoUw8Hz6LqK2jt4Ff;0.597;0.837;10;-6.518;0.375;0.00427;0.00115;0.447;126.342
6535;1DPUzJEjNy5A3uSfvtx51K;0.446;0.943;8;-5.396;0.0516;0.000151;0.0734;0.293;144.04
6536;23Jta60LahBuo7E6qsbtfV;0.383;0.977;2;-4.866;0.214;0.000106;0.72;0.189;187.918
6537;4kjc6dHpVjETghMWIT53ub;0.635;0.677;3;-6.201;0.0358;0.00439;6.56e-05;0.592;140.058
6538;2CvOqDpQIMw69cCzWqr5yr;0.422;0.712;11;-5.907;0.1;0.273;0.0;0.471;78.454
6539;5L2wMhPjdmUxHf9NzhptuN;0.393;0.984;8;-4.244;0.154;0.000757;0.581;0.0989;149.986
6540;67RxGeIlRqO7vF8Y7jlcKe;0.228;0.719;4;-6.5;0.0378;0.00172;0.726;0.151;175.164
6541;7rcuAXQRhiizPjdOZMySjL;0.828;0.552;11;-8.177;0.092;0.804;0.845;0.125;124.981
6542;4VnqpGitjmsIRNCnonQMzi;0.406;0.782;2;-6.002;0.0461;0.00154;0.0493;0.46;101.408
6543;2xmJNIkGmYBVoiu1WqA9il;0.466;0.549;2;-7.54;0.0344;0.602;1.67e-05;0.547;79.438
6544;7KxhSJOYiqCDclXDBNlFSZ;0.757;0.884;10;-5.488;0.0404;0.00795;5.87e-05;0.398;120.012
6545;77tmFqXDcvsjBYZ0F7E9WH;0.31;0.83;1;-8.527;0.0482;1.53e-06;0.146;0.617;170.568
6546;0k2GOhqsrxDTAbFFSdNJjT;0.951;0.6;0;-4.675;0.0685;0.106;0.0;0.822;125.04
6547;5snyhxAh55A2wlNRH7VVZJ;0.87;0.554;4;-5.828;0.0635;0.0802;0.0739;0.462;123.998
6548;5I69y4P1gq3WA2B5AHVicr;0.51;0.896;7;-5.217;0.0363;0.000614;1.5e-05;0.492;88.034
6549;5Kelvlf6aU6is8muBjaZ4S;0.355;0.728;0;-4.395;0.133;0.368;0.0;0.646;93.203
6550;7ks6AZmFcm3Y6PGGxGSmlB;0.666;0.876;3;-3.078;0.0414;0.055;0.0;0.552;129.884
6551;4Ehgf93aPtFZfsmLmbcqeg;0.455;0.771;7;-5.892;0.041;0.00928;0.14;0.546;90.032
6552;7FjRi0W2etNnNdQ5dzOJoK;0.364;0.907;9;-5.412;0.0305;2.71e-06;0.853;0.669;166.081
6553;6C4LXC9UFH1IKiHYOp0BiJ;0.543;0.944;6;-7.495;0.0543;0.402;0.000564;0.735;101.174
6554;4wAjMtIbWBP3g1iETZRrg3;0.828;0.724;10;-5.099;0.14;0.638;0.0;0.89;95.528
6555;5gupjNq7js2o9sauJaA8fa;0.588;0.711;9;-8.621;0.038;0.000538;0.858;0.19;131.94
6556;6TQ4DgGhK4if6DNVpyi8V4;0.551;0.617;9;-9.842;0.0339;0.264;0.000784;0.63;85.145
6557;1MQwXtrrVyInRwS3DPXA7m;0.734;0.448;0;-12.371;0.196;0.0308;0.0;0.27;133.993
6558;1G3aUus1vknwZhl3CrsbUp;0.684;0.601;2;-6.485;0.0455;0.628;0.000729;0.427;88.394
6559;0ykiJTuXdY3ExinGoMDEu9;0.328;0.858;4;-4.041;0.0381;0.1;0.635;0.158;168.036
6560;1UVffD20CfHJ2wD0x0as8L;0.362;0.945;10;-2.651;0.0575;0.00131;2.51e-05;0.487;114.797
6561;76bsqmeo09ub2O1YHDRKOP;0.443;0.396;1;-6.105;0.0362;0.872;0.000815;0.538;113.814
6562;5HKqsFZTsUCQmycloEByQk;0.887;0.603;2;-6.603;0.03;0.581;0.0;0.976;104.013
6563;1QFh8OH1e78dGd3VyJZCAC;0.462;0.836;11;-5.766;0.0621;0.00517;0.0;0.671;168.766
6564;5ww2BF9slyYgNOk37BlC4u;0.835;0.679;7;-5.329;0.0364;0.583;1.98e-06;0.85;124.98
6565;4iozhXt27eMl39W5z7R8H6;0.748;0.746;1;-9.721;0.111;0.281;3.31e-05;0.709;123.144
6566;0Bw6OxDHYjAoIb3BdLVm8Q;0.646;0.927;2;-10.688;0.121;0.291;0.0;0.275;112.421
6567;7vldwy3gdhmPRKWSCi8H61;0.525;0.809;1;-6.185;0.0619;0.0819;1.22e-06;0.21;127.073
6568;6zeI0rAxevXdtmwVHyCQdx;0.379;0.716;4;-4.312;0.0326;0.000272;0.00123;0.239;92.721
6569;3c3XJ9P1BjOtmNXKvdVyHK;0.631;0.836;2;-3.386;0.0343;0.0482;0.139;0.321;134.987
6570;42cxPm9jgbaxIVN77XA1m6;0.587;0.566;9;-9.932;0.0276;0.469;0.0;0.528;76.055
6571;0ZLBD6hHGN9LYOtNlu2n8e;0.348;0.635;4;-6.836;0.0386;0.0932;0.0;0.144;87.974
6572;2SrVGpjv0mqCR6j9EZPSm2;0.446;0.97;9;-5.004;0.0508;0.00754;0.000275;0.595;94.233
6573;7eBqSVxrzQZtK2mmgRG6lC;0.759;0.73;0;-7.985;0.0516;0.145;3.06e-06;0.74;115.007
6574;3OE4VBO845k24R8ZzuMpvj;0.536;0.803;1;-2.998;0.0285;0.0407;0.0;0.254;107.973
6575;4rmPQGwcLQjCoFq5NrTA0D;0.853;0.681;0;-5.003;0.0888;0.00966;5.71e-05;0.93;114.989
6576;1q5tEL2YtCjEar9LfwYBRC;0.501;0.847;0;-3.875;0.038;0.0012;2.25e-06;0.421;114.084
6577;3RRQ8wUfig4dIQH7aiGB8W;0.542;0.545;0;-9.272;0.0324;0.265;0.0;0.409;127.997
6578;5TzCDKy1ZmFZdW8100A8p9;0.485;0.727;11;-7.257;0.0462;0.0301;0.758;0.391;87.349
6579;3utrFnKNa1QSmUIm8QxHEC;0.3;0.353;4;-15.588;0.047;0.777;0.478;0.19;134.912
6580;4FCLCW9XLMrlLrnuIu09PG;0.631;0.516;0;-13.253;0.0929;0.00803;0.000448;0.449;150.005
6581;1MntHPLU1T7a9W4tojbg8g;0.704;0.106;0;-15.169;0.542;0.939;0.0;0.521;86.763
6582;26Mo2nD5oK3sfE9y4DdqSA;0.377;0.728;7;-4.431;0.0586;4.63e-05;0.256;0.335;144.969
6583;1I8tHoNBFTuoJAlh4hfVVE;0.704;0.634;11;-7.374;0.0428;0.393;3.17e-05;0.411;113.927
6584;2bvRtBoXOc1eeMQ9xQRuif;0.226;0.899;8;-8.021;0.0754;5.02e-05;0.79;0.0811;133.271
6585;7MRwNia7W4TCMUq1X8JbAU;0.215;0.0111;2;-32.041;0.039;0.995;0.976;0.0371;68.243
6586;5nekfiTN45vlxG0eNJQQye;0.256;0.924;7;-6.685;0.113;0.00369;0.234;0.28;113.574
6587;2h0teDm1IUSPRwV9qsXQMZ;0.841;0.541;1;-8.786;0.104;6.08e-05;0.855;0.391;160.081
6588;3UygY7qW2cvG9Llkay6i1i;0.37;0.858;11;-4.885;0.0545;0.00815;2.12e-05;0.464;175.077
6589;4uoYWmjRq2WK7kaSge728K;0.593;0.496;10;-10.035;0.0316;0.403;0.0191;0.344;95.021
6590;6sBWmE23q6xQHlnEZ8jYPT;0.526;0.925;2;-5.584;0.0363;0.102;8.9e-06;0.819;140.308
6591;4ZCLM74MYhUy80TPiaAuee;0.493;0.242;4;-13.593;0.0291;0.68;0.0;0.345;130.258
6592;4FcuBt72TphjD8jHemnEwk;0.208;0.8;7;-9.628;0.26;0.659;0.176;0.44;196.241
6593;4qVR3CF8FuFvHN4L6vXlB1;0.535;0.951;3;-3.324;0.18;0.00777;0.0;0.723;160.102
6594;4dvv9kjWmlLqYdISQoOuDK;0.301;0.897;7;-6.519;0.125;2.21e-05;0.797;0.347;133.712
6595;1a7NSuj3jNV06uBDLaYEGP;0.752;0.349;6;-16.819;0.0707;0.297;2.5e-05;0.733;80.02
6596;480rtuITvEdBj1TA76juXO;0.446;0.95;9;-6.405;0.162;0.000375;4.28e-06;0.157;89.962
6597;77hANkz9j2PDfuMRJBKjfv;0.784;0.685;5;-5.325;0.14;0.387;5.73e-06;0.623;96.004
6598;2ukflZ3E1hgQHxugn9a9ob;0.357;0.599;0;-10.509;0.0273;0.0161;1.89e-06;0.912;161.829
6599;1OOz2V04M4LJ3LoUc5nHiF;0.545;0.791;7;-6.639;0.0545;0.00399;0.176;0.0544;98.046
6600;4NTSDu34al733aIuUWVJHo;0.629;0.615;11;-10.972;0.0433;0.169;7.23e-05;0.673;118.805
6601;630Ug0XtmhhFvAKo0PNuEI;0.84;0.344;5;-8.613;0.0374;0.456;3.36e-05;0.526;111.994
6602;6PnfLB5Z1DtXFMqhNn6wDY;0.645;0.657;0;-5.362;0.084;0.0162;0.000154;0.538;115.088
6603;3uA8SjMyDtwtt0jLPMQbVD;0.512;0.765;7;-5.252;0.136;0.246;0.0;0.519;169.709
6604;7n1cZzZKELorP0UHH0YeH7;0.345;0.304;9;-10.994;0.0375;0.193;0.189;0.148;117.958
6605;1WWgMk8nD79p8VeKFGYrOw;0.431;0.855;9;-4.205;0.15;0.00673;0.00114;0.397;163.014
6606;0NSeXLBOh16zjbENkAu0P6;0.432;0.848;4;-8.095;0.0878;0.274;0.0344;0.743;81.201
6607;7A5TRUZjdbbQRDPssvMpsj;0.356;0.515;9;-5.436;0.0409;0.409;4.92e-06;0.251;174.129
6608;7skLTp1amcOPx8obPvo1TY;0.454;0.389;7;-7.775;0.0257;0.076;1.89e-05;0.301;83.242
6609;71Skj17AjlLaI1cfQmPrIS;0.513;0.744;9;-5.768;0.0342;0.00614;6.84e-05;0.355;74.961
6610;5kayspK9ep7h9nryvrCsFh;0.591;0.709;1;-4.324;0.0431;0.0123;0.0;0.441;188.073
6611;6wxi3k13LLevWzehEbQCaN;0.145;0.0105;3;-32.223;0.052;0.899;0.806;0.0465;75.009
6612;1H5tvpoApNDxvxDexoaAUo;0.869;0.887;0;-4.505;0.0993;0.0605;0.0;0.784;129.221
6613;6LRmV5GZUjKLgxi7lBWriQ;0.322;0.812;0;-5.568;0.0505;0.00149;0.0;0.124;159.933
6614;4PS1e8f2LvuTFgUs1Cn3ON;0.319;0.21;1;-15.231;0.0341;0.92;8.06e-05;0.209;78.696
6615;000Bpkj55Qzriw94DCpV1T;0.749;0.872;10;-2.985;0.254;0.105;0.0;0.806;90.039
6616;0dA2Mk56wEzDgegdC6R17g;0.679;0.634;5;-5.024;0.0654;0.232;0.0;0.498;102.013
6617;2fDVMNQmFuMORDD3dP7GkN;0.409;0.152;0;-14.579;0.0391;0.819;0.0222;0.112;105.5
6618;1Z5Uc9jMuuVQxtRZTforfX;0.396;0.831;0;-4.913;0.0359;0.0382;9.62e-05;0.18;81.175
6619;1gfoiAaz4XUHLqGysW9Sxi;0.663;0.382;9;-11.898;0.0518;0.504;0.913;0.283;128.598
6620;19L574l8A9otFAchANIYJG;0.321;0.415;2;-9.463;0.0384;0.598;0.0701;0.237;105.17
6621;1YwPNemawMgGe6sF4U0FTE;0.809;0.883;8;-2.965;0.0689;0.238;0.00234;0.918;124.096
6622;5YFEqFTmsbqyamFvFA7Wdc;0.579;0.331;9;-7.532;0.0288;0.585;0.0;0.139;117.33
6640;2kh0u2d2YKQ7BCqeLPdHk6;0.421;0.938;11;-4.212;0.0522;5.18e-05;0.00291;0.427;156.794
6641;3FDLrXkCadMeH7z4vHM5of;0.452;0.966;5;-5.795;0.0946;8.26e-05;0.0131;0.288;140.043
6642;6TaqooOXAEcijL6G1AWS2K;0.681;0.521;0;-5.849;0.141;0.12;8.41e-05;0.181;94.997
6643;01lrUfvimjGgJTA4sat6kU;0.409;0.679;2;-5.824;0.0307;3.03e-06;0.0141;0.236;84.988
6644;3BTqZwYj9bYNbrnXWwp3uu;0.764;0.925;1;-1.997;0.0974;0.000747;0.136;0.456;127.948
6645;6fJvrluu2B9iibgnlwujyb;0.527;0.816;4;-4.597;0.0366;0.247;0.0;0.492;154.033
6646;2BJjtPie30feeBE1WLsMGo;0.654;0.985;2;-7.543;0.0987;0.113;5.51e-05;0.433;135.95
6647;7MSFoTbgwi5BFpilewAbUo;0.612;0.691;0;-4.932;0.12;0.0432;0.0;0.25;175.003
6648;2o2RDduVgudcGSLrFaV1D0;0.492;0.724;7;-6.79;0.0332;0.258;0.162;0.323;84.237
6649;4zgB6ytdn5ug7evU1RGzfL;0.569;0.773;11;-6.279;0.0502;0.000464;0.0401;0.33;160.008
6650;44fvwUuOQFCXqL6k6OTMJn;0.28;0.959;8;-6.509;0.0774;4.13e-06;0.785;0.235;131.321
6651;23mPTN7jBbkNgQTAKuoNcL;0.777;0.936;9;-2.342;0.105;0.117;0.0;0.844;144.25
6652;4ebcE2SmkG7nplvzFAWRu7;0.514;0.942;9;-8.433;0.0502;0.282;6.6e-05;0.912;159.847
6653;2hzjnKiuRM3qp1D6pAv60D;0.617;0.975;1;-6.565;0.0498;4.84e-05;0.91;0.652;135.854
6654;5aoBuRB9lHxCh1J25wTPhQ;0.403;0.501;2;-5.781;0.0301;0.366;0.0;0.136;136.212
6655;0N8c4Yf3gp8KnngZggvpqi;0.54;0.928;8;-3.811;0.119;0.517;0.0;0.517;151.635
6656;0QnONzv3TvHAWk294h6DaQ;0.622;0.692;7;-6.97;0.0276;0.363;0.000158;0.774;112.053
6657;6AZOziAKQqRiJWk9uVE5RC;0.395;0.95;6;-4.214;0.122;5.52e-06;0.423;0.387;76.224
6658;48wOVDGIa52ueffquj3dpU;0.745;0.929;10;-3.878;0.122;0.0452;1.07e-06;0.335;144.05
6659;2KN0Kgfb15aNLR0p2J4pkr;0.609;0.536;11;-8.076;0.0375;0.372;0.000484;0.469;154.067
6660;2K4XbdyLxi9jhqVQeyUKRK;0.437;0.802;2;-5.063;0.111;0.0168;0.0;0.704;178.137
6661;0Et31GEaDzy8j6pLLmmvkv;0.431;0.931;7;-4.644;0.117;0.00215;0.278;0.0379;142.927
6662;7DtdhIJlSSOaAFNk4JdXCb;0.449;0.908;8;-6.131;0.0853;0.0833;0.0;0.495;139.083
6663;7yzSj9AxIOflO5LBSF4gTq;0.502;0.0548;0;-25.643;0.0476;0.991;0.904;0.184;110.076
6664;1mKXfxIOA7eQQJ844OFm7L;0.622;0.808;5;-4.701;0.0418;0.00543;5.63e-05;0.599;122.121
6665;2xGjteMU3E1tkEPVFBO08U;0.284;0.704;2;-7.276;0.186;0.00583;0.000115;0.1;191.702
6666;65C2DtJMgsmjB07ylhUu0y;0.606;0.619;2;-7.671;0.0373;0.000535;0.00574;0.58;124.006
6667;6nJg6xH1pDNnYM051FXszO;0.206;0.636;3;-9.123;0.0368;0.00139;0.0963;0.225;149.973
6668;2W6kVW3UZ3hwr4qbfCDp6B;0.492;0.805;6;-4.372;0.0603;0.0241;0.0;0.66;152.035
6669;3IjrDeaVRFEi3GgHI5xyjX;0.454;0.847;0;-10.981;0.115;0.00953;0.000285;0.317;90.291
6670;0KoiMHhqKLoL4xM54rcWYY;0.842;0.801;8;-4.167;0.228;0.157;4.82e-06;0.617;95.881
6671;2v94YzlQ7jNn2IHcGHw7L6;0.234;0.943;1;-9.927;0.065;2.96e-06;0.868;0.29;114.823
6672;0QE84LDZvfTNSGxQcadbeV;0.671;0.551;4;-4.416;0.0311;0.47;0.0491;0.943;126.042
6673;7IL3UOlcJ6nmcCMwpnlfcA;0.545;0.458;5;-4.6;0.0279;0.367;0.0;0.164;79.943
6674;6FE2iI43OZnszFLuLtvvmg;0.72;0.791;1;-4.689;0.124;0.0384;0.0;0.756;102.071
6675;55psbn04P1WpZKtgaJCtXk;0.604;0.879;11;-7.879;0.0881;0.016;1.13e-05;0.654;131.504
6676;3veImt7edYD7it4N9Jrk9e;0.64;0.776;9;-6.511;0.0271;0.0202;5.75e-06;0.37;116.985
6677;0ehcL7EsiSy1mpgOk3EFg8;0.311;0.733;4;-18.015;0.0436;0.888;0.95;0.454;115.663
6678;2K5qh81GfqhIuo4eNJR1WP;0.219;0.873;1;-8.691;0.104;7.55e-05;0.854;0.177;153.353
6679;5X2DI0c5hymM0V63oiuoT5;0.451;0.88;8;-3.88;0.0556;0.0106;1.52e-06;0.35;143.982
6680;33dahwAOW1V1quRlxh1Ffp;0.302;0.051;3;-29.317;0.0594;0.996;0.953;0.269;70.649
6681;5kVZxyMY1gfdCLiChsfjn1;0.872;0.588;0;-6.276;0.0492;0.275;0.0;0.93;142.004
6682;6X36VE2XXprjHhrzV69HXT;0.622;0.821;5;-6.835;0.0411;7.33e-05;0.0111;0.602;115.966
6683;7G7goP3778xJ9AtdmlhSNx;0.449;0.992;7;-4.027;0.121;0.000287;0.446;0.134;135.037
6684;6lgsxp4M1RmnkivCqp6kPa;0.475;0.679;9;-8.212;0.0319;0.303;1.78e-05;0.33;103.653
6685;1ftBvRj542ol7LT1A0EtL7;0.714;0.51;5;-7.965;0.403;0.638;0.0;0.486;94.205
6686;64VuvLffzkSl8d1BLgYKs0;0.221;0.656;7;-5.421;0.0362;0.0837;0.000517;0.128;172.32
6687;1LiN0Z98FkR1t0m8KmLcAH;0.79;0.631;8;-5.549;0.0425;0.437;0.0;0.889;94.039
6688;1wk1n3Ul71JPlah0WQED53;0.497;0.92;1;-3.514;0.0565;0.000105;0.0;0.621;180.013
6689;5FLzLuPyBEppywIJprqwDz;0.69;0.767;4;-6.122;0.19;0.136;0.000913;0.591;174.221
6690;2X2HRdnt5bRtzbCiLFk0Ng;0.627;0.744;7;-6.843;0.0289;0.00116;0.0131;0.49;123.944
6691;2cEx6PZgsWqu3aa0JTvsho;0.42;0.831;7;-9.069;0.0754;0.00028;0.0711;0.752;120.867
6692;4esOae7i4rqTbAu9o5Pxco;0.482;0.706;9;-5.762;0.0607;0.135;0.00106;0.144;92.513
6693;3PB0BbrVlj4YnId93debjA;0.359;0.312;0;-23.625;0.0553;0.971;0.9;0.762;67.22
6694;5JI65qlSODHsLnQJbJDkMr;0.592;0.741;9;-10.955;0.0311;0.00357;0.943;0.281;122.12
6695;1twTnc9iVMunHG4AZiHa2m;0.437;0.873;5;-5.147;0.0281;0.00338;0.000794;0.575;92.482
6696;2gAHUkKPQSy5PFcjcGWCrJ;0.298;0.923;2;-5.63;0.0584;0.00174;0.000259;0.403;174.774
6697;0knqVSsgD7C8yu5yNmQFbA;0.642;0.284;1;-15.317;0.0326;0.845;0.000234;0.439;147.874
6698;3QiNQFiueqnIc6rOPLZB3f;0.623;0.792;11;-6.37;0.0664;7,00E-05;0.00467;0.584;127.041
6699;4GMCZUi6cVQJ5wPWwJ36rW;0.381;0.961;1;-3.614;0.0869;0.000949;0.000294;0.787;156.062
6700;7IcYeCkw9Id2bIj2u83dm1;0.612;0.265;0;-14.724;0.0604;0.902;0.885;0.392;149.932
6701;0JZxTZtkTifGrRpE81jIik;0.673;0.485;7;-6.791;0.0255;0.0712;0.00736;0.285;140.033
6702;1iAnsVz6AeC5rfQPYk6bMn;0.347;0.82;6;-6.504;0.0392;2.37e-06;0.801;0.293;88.009
6703;1xP9IsJMMihmBzQgTIhTLg;0.582;0.338;5;-6.416;0.0369;0.665;4.01e-05;0.298;97.785
6704;7DFNE7NO0raLIUbgzY2rzm;0.509;0.538;7;-7.335;0.0572;0.385;0.0;0.244;75.089
6705;6lzmirX8hoaDFy7vrojXJN;0.505;0.994;11;-2.189;0.114;0.000357;0.0;0.36;152.078
6706;1uPH6mPMlbB4SqrHmRqnlE;0.529;0.6;11;-14.343;0.121;0.0146;0.892;0.466;130.005
6707;7v1GxlbFevo4kLJGZf8aAZ;0.696;0.289;4;-8.684;0.0617;0.831;1.16e-06;0.731;93.346
6708;1wBcy2jyslYSO7nczt8TJE;0.526;0.569;2;-8.889;0.346;0.966;0.0;0.925;59.571
6709;6DXLO8LndZMVOHM0wNbpzg;0.699;0.917;0;-4.897;0.115;0.078;0.0;0.889;130.04
6710;1nQRg9q9uwALGzouOX5OyQ;0.744;0.502;5;-7.719;0.0359;0.183;0.000228;0.66;112.344
6711;6O8I0ffpEtyMQmMYo0bj4N;0.634;0.885;11;-4.702;0.304;0.0122;0.0;0.327;127.064
6712;6T38YYdc9GkLO07TRI3li2;0.48;0.955;9;-3.702;0.0395;0.000298;0.0107;0.658;155.019
6713;2YMyVYNLmFDD0KGtNkkgFa;0.776;0.741;7;-5.804;0.041;0.0506;0.0;0.854;120.079
6714;48qaQk75LoWs5qgsZgbkA5;0.555;0.532;8;-7.349;0.0765;0.0461;0.0;0.668;91.245
6715;2AY1UAimvTqjJC8vDJsOyy;0.745;0.836;5;-4.336;0.0444;0.145;0.00314;0.874;96.993
6716;3HIeStjEZiBI5sbZ8HZzli;0.727;0.702;7;-7.56;0.0331;0.18;2.68e-05;0.562;124.018
6717;5bPboGtMmkceRZFOMfQGLf;0.716;0.882;5;-5.831;0.0362;0.222;0.0;0.834;99.995
6718;1Gnl94t78jr6GabFoa9vtA;0.639;0.102;2;-18.11;0.0447;0.876;0.863;0.226;149.871
6719;5Gb0fmr4k55Zj3OY9hbHhC;0.551;0.98;8;-3.755;0.0451;0.000899;4.16e-06;0.561;119.041
6720;3OGqneU8xnMSmkL2i7pklR;0.126;0.735;10;-5.438;0.0616;0.00281;0.865;0.203;179.211
6721;7kXmJwrZGIhDaLT9sNo3ut;0.632;0.92;2;-4.976;0.0531;0.119;0.508;0.363;127.001
6722;5VBwLOZDyDWInNYIUniuZG;0.23;0.766;10;-3.849;0.0398;0.000424;0.838;0.227;151.106
6723;5NlFXQ0si6U87gXs6hq81B;0.715;0.791;10;-6.63;0.0414;0.0368;0.0;0.879;116.043
6724;1BY1Vd2Bt6JPOhMvsIwtVv;0.51;0.696;4;-10.83;0.0802;0.0157;0.000104;0.905;176.568
